Archivo,Tamano (MB)
BIOGRID-ORCS-SCREEN_1985-1.1.16.screen.csv,1.977569580078125
BIOGRID-ORCS-SCREEN_2054-1.1.16.screen.csv,1.9758186340332031
BIOGRID-ORCS-SCREEN_1622-1.1.16.screen.csv,1.9734487533569336
BIOGRID-ORCS-SCREEN_1706-1.1.16.screen.csv,1.9722623825073242
BIOGRID-ORCS-SCREEN_1708-1.1.16.screen.csv,1.9689998626708984
BIOGRID-ORCS-SCREEN_1739-1.1.16.screen.csv,1.9683198928833008
BIOGRID-ORCS-SCREEN_1628-1.1.16.screen.csv,1.9683160781860352
BIOGRID-ORCS-SCREEN_1627-1.1.16.screen.csv,1.9681835174560547
BIOGRID-ORCS-SCREEN_1751-1.1.16.screen.csv,1.9681510925292969
BIOGRID-ORCS-SCREEN_1626-1.1.16.screen.csv,1.9676084518432617
BIOGRID-ORCS-SCREEN_1737-1.1.16.screen.csv,1.9674110412597656
BIOGRID-ORCS-SCREEN_1625-1.1.16.screen.csv,1.9673776626586914
BIOGRID-ORCS-SCREEN_1736-1.1.16.screen.csv,1.967132568359375
BIOGRID-ORCS-SCREEN_1738-1.1.16.screen.csv,1.966568946838379
BIOGRID-ORCS-SCREEN_157-1.1.16.screen.csv,1.9656963348388672
BIOGRID-ORCS-SCREEN_159-1.1.16.screen.csv,1.9654693603515625
BIOGRID-ORCS-SCREEN_158-1.1.16.screen.csv,1.965073585510254
BIOGRID-ORCS-SCREEN_2052-1.1.16.screen.csv,1.9641923904418945
BIOGRID-ORCS-SCREEN_1735-1.1.16.screen.csv,1.9627532958984375
BIOGRID-ORCS-SCREEN_2078-1.1.16.screen.csv,1.962031364440918
BIOGRID-ORCS-SCREEN_2076-1.1.16.screen.csv,1.960911750793457
BIOGRID-ORCS-SCREEN_1997-1.1.16.screen.csv,1.9598369598388672
BIOGRID-ORCS-SCREEN_2067-1.1.16.screen.csv,1.9595355987548828
BIOGRID-ORCS-SCREEN_2068-1.1.16.screen.csv,1.9589614868164062
BIOGRID-ORCS-SCREEN_2071-1.1.16.screen.csv,1.958709716796875
BIOGRID-ORCS-SCREEN_2077-1.1.16.screen.csv,1.958622932434082
BIOGRID-ORCS-SCREEN_2066-1.1.16.screen.csv,1.9577646255493164
BIOGRID-ORCS-SCREEN_2070-1.1.16.screen.csv,1.9576778411865234
BIOGRID-ORCS-SCREEN_2050-1.1.16.screen.csv,1.9568634033203125
BIOGRID-ORCS-SCREEN_1955-1.1.16.screen.csv,1.9548816680908203
BIOGRID-ORCS-SCREEN_1145-1.1.16.screen.csv,1.954127311706543
BIOGRID-ORCS-SCREEN_405-1.1.16.screen.csv,1.9519624710083008
BIOGRID-ORCS-SCREEN_1146-1.1.16.screen.csv,1.951960563659668
BIOGRID-ORCS-SCREEN_1993-1.1.16.screen.csv,1.9518470764160156
BIOGRID-ORCS-SCREEN_1983-1.1.16.screen.csv,1.946237564086914
BIOGRID-ORCS-SCREEN_2053-1.1.16.screen.csv,1.9451026916503906
BIOGRID-ORCS-SCREEN_1995-1.1.16.screen.csv,1.942331314086914
BIOGRID-ORCS-SCREEN_2005-1.1.16.screen.csv,1.9415817260742188
BIOGRID-ORCS-SCREEN_1900-1.1.16.screen.csv,1.9410629272460938
BIOGRID-ORCS-SCREEN_1904-1.1.16.screen.csv,1.9407949447631836
BIOGRID-ORCS-SCREEN_1905-1.1.16.screen.csv,1.9405040740966797
BIOGRID-ORCS-SCREEN_1903-1.1.16.screen.csv,1.9393978118896484
BIOGRID-ORCS-SCREEN_1017-1.1.16.screen.csv,1.9391412734985352
BIOGRID-ORCS-SCREEN_1991-1.1.16.screen.csv,1.937459945678711
BIOGRID-ORCS-SCREEN_1811-1.1.16.screen.csv,1.9346418380737305
BIOGRID-ORCS-SCREEN_1812-1.1.16.screen.csv,1.9331474304199219
BIOGRID-ORCS-SCREEN_629-1.1.16.screen.csv,1.9305391311645508
BIOGRID-ORCS-SCREEN_1360-1.1.16.screen.csv,1.9303550720214844
BIOGRID-ORCS-SCREEN_1568-1.1.16.screen.csv,1.9285335540771484
BIOGRID-ORCS-SCREEN_2063-1.1.16.screen.csv,1.9227466583251953
BIOGRID-ORCS-SCREEN_2002-1.1.16.screen.csv,1.9224357604980469
BIOGRID-ORCS-SCREEN_1843-1.1.16.screen.csv,1.919992446899414
BIOGRID-ORCS-SCREEN_2004-1.1.16.screen.csv,1.9195547103881836
BIOGRID-ORCS-SCREEN_1822-1.1.16.screen.csv,1.918416976928711
BIOGRID-ORCS-SCREEN_1824-1.1.16.screen.csv,1.9179458618164062
BIOGRID-ORCS-SCREEN_2061-1.1.16.screen.csv,1.9177923202514648
BIOGRID-ORCS-SCREEN_1823-1.1.16.screen.csv,1.9163379669189453
BIOGRID-ORCS-SCREEN_1825-1.1.16.screen.csv,1.9157562255859375
BIOGRID-ORCS-SCREEN_178-1.1.16.screen.csv,1.9152231216430664
BIOGRID-ORCS-SCREEN_2003-1.1.16.screen.csv,1.913865089416504
BIOGRID-ORCS-SCREEN_1829-1.1.16.screen.csv,1.9138336181640625
BIOGRID-ORCS-SCREEN_1821-1.1.16.screen.csv,1.913686752319336
BIOGRID-ORCS-SCREEN_1830-1.1.16.screen.csv,1.9135627746582031
BIOGRID-ORCS-SCREEN_2064-1.1.16.screen.csv,1.9130640029907227
BIOGRID-ORCS-SCREEN_2062-1.1.16.screen.csv,1.9128265380859375
BIOGRID-ORCS-SCREEN_2069-1.1.16.screen.csv,1.9040136337280273
BIOGRID-ORCS-SCREEN_1710-1.1.16.screen.csv,1.9030380249023438
BIOGRID-ORCS-SCREEN_1826-1.1.16.screen.csv,1.900588035583496
BIOGRID-ORCS-SCREEN_1827-1.1.16.screen.csv,1.8971166610717773
BIOGRID-ORCS-SCREEN_414-1.1.16.screen.csv,1.8931236267089844
BIOGRID-ORCS-SCREEN_304-1.1.16.screen.csv,1.8930034637451172
BIOGRID-ORCS-SCREEN_468-1.1.16.screen.csv,1.8926448822021484
BIOGRID-ORCS-SCREEN_452-1.1.16.screen.csv,1.8924226760864258
BIOGRID-ORCS-SCREEN_313-1.1.16.screen.csv,1.8923463821411133
BIOGRID-ORCS-SCREEN_285-1.1.16.screen.csv,1.8923234939575195
BIOGRID-ORCS-SCREEN_331-1.1.16.screen.csv,1.8919506072998047
BIOGRID-ORCS-SCREEN_383-1.1.16.screen.csv,1.891927719116211
BIOGRID-ORCS-SCREEN_269-1.1.16.screen.csv,1.891840934753418
BIOGRID-ORCS-SCREEN_487-1.1.16.screen.csv,1.8918094635009766
BIOGRID-ORCS-SCREEN_471-1.1.16.screen.csv,1.8915796279907227
BIOGRID-ORCS-SCREEN_427-1.1.16.screen.csv,1.8915596008300781
BIOGRID-ORCS-SCREEN_228-1.1.16.screen.csv,1.891505241394043
BIOGRID-ORCS-SCREEN_370-1.1.16.screen.csv,1.8915014266967773
BIOGRID-ORCS-SCREEN_439-1.1.16.screen.csv,1.891469955444336
BIOGRID-ORCS-SCREEN_334-1.1.16.screen.csv,1.8912830352783203
BIOGRID-ORCS-SCREEN_289-1.1.16.screen.csv,1.891256332397461
BIOGRID-ORCS-SCREEN_409-1.1.16.screen.csv,1.8912420272827148
BIOGRID-ORCS-SCREEN_384-1.1.16.screen.csv,1.8912200927734375
BIOGRID-ORCS-SCREEN_338-1.1.16.screen.csv,1.891209602355957
BIOGRID-ORCS-SCREEN_460-1.1.16.screen.csv,1.8911991119384766
BIOGRID-ORCS-SCREEN_446-1.1.16.screen.csv,1.89111328125
BIOGRID-ORCS-SCREEN_255-1.1.16.screen.csv,1.8910932540893555
BIOGRID-ORCS-SCREEN_258-1.1.16.screen.csv,1.8910140991210938
BIOGRID-ORCS-SCREEN_270-1.1.16.screen.csv,1.891005516052246
BIOGRID-ORCS-SCREEN_421-1.1.16.screen.csv,1.890974998474121
BIOGRID-ORCS-SCREEN_290-1.1.16.screen.csv,1.8909664154052734
BIOGRID-ORCS-SCREEN_295-1.1.16.screen.csv,1.8909225463867188
BIOGRID-ORCS-SCREEN_419-1.1.16.screen.csv,1.8909120559692383
BIOGRID-ORCS-SCREEN_1569-1.1.16.screen.csv,1.890859603881836
BIOGRID-ORCS-SCREEN_303-1.1.16.screen.csv,1.8907651901245117
BIOGRID-ORCS-SCREEN_424-1.1.16.screen.csv,1.8907251358032227
BIOGRID-ORCS-SCREEN_251-1.1.16.screen.csv,1.8906898498535156
BIOGRID-ORCS-SCREEN_222-1.1.16.screen.csv,1.8906774520874023
BIOGRID-ORCS-SCREEN_233-1.1.16.screen.csv,1.8906755447387695
BIOGRID-ORCS-SCREEN_297-1.1.16.screen.csv,1.8906097412109375
BIOGRID-ORCS-SCREEN_253-1.1.16.screen.csv,1.8906078338623047
BIOGRID-ORCS-SCREEN_302-1.1.16.screen.csv,1.8905916213989258
BIOGRID-ORCS-SCREEN_352-1.1.16.screen.csv,1.890578269958496
BIOGRID-ORCS-SCREEN_319-1.1.16.screen.csv,1.890547752380371
BIOGRID-ORCS-SCREEN_392-1.1.16.screen.csv,1.890523910522461
BIOGRID-ORCS-SCREEN_399-1.1.16.screen.csv,1.8905000686645508
BIOGRID-ORCS-SCREEN_273-1.1.16.screen.csv,1.8904781341552734
BIOGRID-ORCS-SCREEN_286-1.1.16.screen.csv,1.8904495239257812
BIOGRID-ORCS-SCREEN_354-1.1.16.screen.csv,1.8904352188110352
BIOGRID-ORCS-SCREEN_412-1.1.16.screen.csv,1.8904285430908203
BIOGRID-ORCS-SCREEN_423-1.1.16.screen.csv,1.8903894424438477
BIOGRID-ORCS-SCREEN_355-1.1.16.screen.csv,1.8903684616088867
BIOGRID-ORCS-SCREEN_436-1.1.16.screen.csv,1.8903627395629883
BIOGRID-ORCS-SCREEN_343-1.1.16.screen.csv,1.8903303146362305
BIOGRID-ORCS-SCREEN_445-1.1.16.screen.csv,1.8903141021728516
BIOGRID-ORCS-SCREEN_335-1.1.16.screen.csv,1.890305519104004
BIOGRID-ORCS-SCREEN_517-1.1.16.screen.csv,1.890303611755371
BIOGRID-ORCS-SCREEN_314-1.1.16.screen.csv,1.890298843383789
BIOGRID-ORCS-SCREEN_336-1.1.16.screen.csv,1.8902807235717773
BIOGRID-ORCS-SCREEN_492-1.1.16.screen.csv,1.8902606964111328
BIOGRID-ORCS-SCREEN_527-1.1.16.screen.csv,1.8902597427368164
BIOGRID-ORCS-SCREEN_498-1.1.16.screen.csv,1.8901968002319336
BIOGRID-ORCS-SCREEN_342-1.1.16.screen.csv,1.8901939392089844
BIOGRID-ORCS-SCREEN_361-1.1.16.screen.csv,1.8900480270385742
BIOGRID-ORCS-SCREEN_337-1.1.16.screen.csv,1.8900480270385742
BIOGRID-ORCS-SCREEN_520-1.1.16.screen.csv,1.890045166015625
BIOGRID-ORCS-SCREEN_437-1.1.16.screen.csv,1.8900032043457031
BIOGRID-ORCS-SCREEN_351-1.1.16.screen.csv,1.8899173736572266
BIOGRID-ORCS-SCREEN_284-1.1.16.screen.csv,1.8898944854736328
BIOGRID-ORCS-SCREEN_490-1.1.16.screen.csv,1.8898658752441406
BIOGRID-ORCS-SCREEN_245-1.1.16.screen.csv,1.8898649215698242
BIOGRID-ORCS-SCREEN_455-1.1.16.screen.csv,1.8898420333862305
BIOGRID-ORCS-SCREEN_309-1.1.16.screen.csv,1.8898086547851562
BIOGRID-ORCS-SCREEN_236-1.1.16.screen.csv,1.8897838592529297
BIOGRID-ORCS-SCREEN_301-1.1.16.screen.csv,1.8897695541381836
BIOGRID-ORCS-SCREEN_528-1.1.16.screen.csv,1.8897514343261719
BIOGRID-ORCS-SCREEN_1885-1.1.16.screen.csv,1.8897285461425781
BIOGRID-ORCS-SCREEN_360-1.1.16.screen.csv,1.8897018432617188
BIOGRID-ORCS-SCREEN_230-1.1.16.screen.csv,1.8897008895874023
BIOGRID-ORCS-SCREEN_368-1.1.16.screen.csv,1.8896913528442383
BIOGRID-ORCS-SCREEN_450-1.1.16.screen.csv,1.889617919921875
BIOGRID-ORCS-SCREEN_466-1.1.16.screen.csv,1.8896026611328125
BIOGRID-ORCS-SCREEN_362-1.1.16.screen.csv,1.889592170715332
BIOGRID-ORCS-SCREEN_248-1.1.16.screen.csv,1.889573097229004
BIOGRID-ORCS-SCREEN_312-1.1.16.screen.csv,1.889561653137207
BIOGRID-ORCS-SCREEN_535-1.1.16.screen.csv,1.8895387649536133
BIOGRID-ORCS-SCREEN_225-1.1.16.screen.csv,1.8895387649536133
BIOGRID-ORCS-SCREEN_522-1.1.16.screen.csv,1.8895263671875
BIOGRID-ORCS-SCREEN_493-1.1.16.screen.csv,1.8894968032836914
BIOGRID-ORCS-SCREEN_454-1.1.16.screen.csv,1.8894166946411133
BIOGRID-ORCS-SCREEN_305-1.1.16.screen.csv,1.8893985748291016
BIOGRID-ORCS-SCREEN_432-1.1.16.screen.csv,1.8893966674804688
BIOGRID-ORCS-SCREEN_519-1.1.16.screen.csv,1.8893632888793945
BIOGRID-ORCS-SCREEN_382-1.1.16.screen.csv,1.8893299102783203
BIOGRID-ORCS-SCREEN_339-1.1.16.screen.csv,1.8893260955810547
BIOGRID-ORCS-SCREEN_513-1.1.16.screen.csv,1.8893060684204102
BIOGRID-ORCS-SCREEN_287-1.1.16.screen.csv,1.8892765045166016
BIOGRID-ORCS-SCREEN_332-1.1.16.screen.csv,1.889204978942871
BIOGRID-ORCS-SCREEN_390-1.1.16.screen.csv,1.8891944885253906
BIOGRID-ORCS-SCREEN_263-1.1.16.screen.csv,1.889115333557129
BIOGRID-ORCS-SCREEN_385-1.1.16.screen.csv,1.8890838623046875
BIOGRID-ORCS-SCREEN_495-1.1.16.screen.csv,1.888981819152832
BIOGRID-ORCS-SCREEN_404-1.1.16.screen.csv,1.888956069946289
BIOGRID-ORCS-SCREEN_341-1.1.16.screen.csv,1.8889408111572266
BIOGRID-ORCS-SCREEN_467-1.1.16.screen.csv,1.8889169692993164
BIOGRID-ORCS-SCREEN_426-1.1.16.screen.csv,1.8889007568359375
BIOGRID-ORCS-SCREEN_435-1.1.16.screen.csv,1.8888864517211914
BIOGRID-ORCS-SCREEN_413-1.1.16.screen.csv,1.888875961303711
BIOGRID-ORCS-SCREEN_476-1.1.16.screen.csv,1.8888492584228516
BIOGRID-ORCS-SCREEN_473-1.1.16.screen.csv,1.888845443725586
BIOGRID-ORCS-SCREEN_443-1.1.16.screen.csv,1.8888378143310547
BIOGRID-ORCS-SCREEN_257-1.1.16.screen.csv,1.8888330459594727
BIOGRID-ORCS-SCREEN_276-1.1.16.screen.csv,1.8888206481933594
BIOGRID-ORCS-SCREEN_358-1.1.16.screen.csv,1.888810157775879
BIOGRID-ORCS-SCREEN_278-1.1.16.screen.csv,1.8888072967529297
BIOGRID-ORCS-SCREEN_240-1.1.16.screen.csv,1.8887319564819336
BIOGRID-ORCS-SCREEN_365-1.1.16.screen.csv,1.888681411743164
BIOGRID-ORCS-SCREEN_234-1.1.16.screen.csv,1.8886699676513672
BIOGRID-ORCS-SCREEN_272-1.1.16.screen.csv,1.8886690139770508
BIOGRID-ORCS-SCREEN_277-1.1.16.screen.csv,1.8886566162109375
BIOGRID-ORCS-SCREEN_325-1.1.16.screen.csv,1.888641357421875
BIOGRID-ORCS-SCREEN_410-1.1.16.screen.csv,1.8886127471923828
BIOGRID-ORCS-SCREEN_457-1.1.16.screen.csv,1.888594627380371
BIOGRID-ORCS-SCREEN_512-1.1.16.screen.csv,1.8885917663574219
BIOGRID-ORCS-SCREEN_448-1.1.16.screen.csv,1.8885869979858398
BIOGRID-ORCS-SCREEN_462-1.1.16.screen.csv,1.8885765075683594
BIOGRID-ORCS-SCREEN_322-1.1.16.screen.csv,1.8885631561279297
BIOGRID-ORCS-SCREEN_396-1.1.16.screen.csv,1.8885250091552734
BIOGRID-ORCS-SCREEN_375-1.1.16.screen.csv,1.8885040283203125
BIOGRID-ORCS-SCREEN_292-1.1.16.screen.csv,1.8885021209716797
BIOGRID-ORCS-SCREEN_474-1.1.16.screen.csv,1.8884992599487305
BIOGRID-ORCS-SCREEN_416-1.1.16.screen.csv,1.8884496688842773
BIOGRID-ORCS-SCREEN_330-1.1.16.screen.csv,1.888406753540039
BIOGRID-ORCS-SCREEN_291-1.1.16.screen.csv,1.8883991241455078
BIOGRID-ORCS-SCREEN_406-1.1.16.screen.csv,1.888392448425293
BIOGRID-ORCS-SCREEN_415-1.1.16.screen.csv,1.8883838653564453
BIOGRID-ORCS-SCREEN_403-1.1.16.screen.csv,1.8883819580078125
BIOGRID-ORCS-SCREEN_488-1.1.16.screen.csv,1.888350486755371
BIOGRID-ORCS-SCREEN_465-1.1.16.screen.csv,1.8883190155029297
BIOGRID-ORCS-SCREEN_400-1.1.16.screen.csv,1.8882951736450195
BIOGRID-ORCS-SCREEN_266-1.1.16.screen.csv,1.8882637023925781
BIOGRID-ORCS-SCREEN_241-1.1.16.screen.csv,1.8882579803466797
BIOGRID-ORCS-SCREEN_299-1.1.16.screen.csv,1.8882389068603516
BIOGRID-ORCS-SCREEN_459-1.1.16.screen.csv,1.8882064819335938
BIOGRID-ORCS-SCREEN_534-1.1.16.screen.csv,1.8881721496582031
BIOGRID-ORCS-SCREEN_486-1.1.16.screen.csv,1.8881511688232422
BIOGRID-ORCS-SCREEN_510-1.1.16.screen.csv,1.8881025314331055
BIOGRID-ORCS-SCREEN_456-1.1.16.screen.csv,1.8880977630615234
BIOGRID-ORCS-SCREEN_533-1.1.16.screen.csv,1.8880720138549805
BIOGRID-ORCS-SCREEN_281-1.1.16.screen.csv,1.888040542602539
BIOGRID-ORCS-SCREEN_489-1.1.16.screen.csv,1.888021469116211
BIOGRID-ORCS-SCREEN_310-1.1.16.screen.csv,1.888016700744629
BIOGRID-ORCS-SCREEN_249-1.1.16.screen.csv,1.8880109786987305
BIOGRID-ORCS-SCREEN_494-1.1.16.screen.csv,1.8879737854003906
BIOGRID-ORCS-SCREEN_268-1.1.16.screen.csv,1.8879585266113281
BIOGRID-ORCS-SCREEN_464-1.1.16.screen.csv,1.8879575729370117
BIOGRID-ORCS-SCREEN_377-1.1.16.screen.csv,1.8879518508911133
BIOGRID-ORCS-SCREEN_485-1.1.16.screen.csv,1.887908935546875
BIOGRID-ORCS-SCREEN_271-1.1.16.screen.csv,1.8879013061523438
BIOGRID-ORCS-SCREEN_523-1.1.16.screen.csv,1.8878183364868164
BIOGRID-ORCS-SCREEN_340-1.1.16.screen.csv,1.8878154754638672
BIOGRID-ORCS-SCREEN_397-1.1.16.screen.csv,1.8878097534179688
BIOGRID-ORCS-SCREEN_482-1.1.16.screen.csv,1.887786865234375
BIOGRID-ORCS-SCREEN_380-1.1.16.screen.csv,1.8877735137939453
BIOGRID-ORCS-SCREEN_477-1.1.16.screen.csv,1.8877649307250977
BIOGRID-ORCS-SCREEN_472-1.1.16.screen.csv,1.8877429962158203
BIOGRID-ORCS-SCREEN_387-1.1.16.screen.csv,1.887735366821289
BIOGRID-ORCS-SCREEN_514-1.1.16.screen.csv,1.8877334594726562
BIOGRID-ORCS-SCREEN_381-1.1.16.screen.csv,1.887725830078125
BIOGRID-ORCS-SCREEN_259-1.1.16.screen.csv,1.8877067565917969
BIOGRID-ORCS-SCREEN_374-1.1.16.screen.csv,1.887685775756836
BIOGRID-ORCS-SCREEN_420-1.1.16.screen.csv,1.8876581192016602
BIOGRID-ORCS-SCREEN_316-1.1.16.screen.csv,1.8876514434814453
BIOGRID-ORCS-SCREEN_298-1.1.16.screen.csv,1.8876152038574219
BIOGRID-ORCS-SCREEN_293-1.1.16.screen.csv,1.8876056671142578
BIOGRID-ORCS-SCREEN_317-1.1.16.screen.csv,1.8876047134399414
BIOGRID-ORCS-SCREEN_366-1.1.16.screen.csv,1.8875932693481445
BIOGRID-ORCS-SCREEN_260-1.1.16.screen.csv,1.8875551223754883
BIOGRID-ORCS-SCREEN_364-1.1.16.screen.csv,1.8874797821044922
BIOGRID-ORCS-SCREEN_283-1.1.16.screen.csv,1.8874645233154297
BIOGRID-ORCS-SCREEN_224-1.1.16.screen.csv,1.887441635131836
BIOGRID-ORCS-SCREEN_398-1.1.16.screen.csv,1.8874130249023438
BIOGRID-ORCS-SCREEN_239-1.1.16.screen.csv,1.8874082565307617
BIOGRID-ORCS-SCREEN_518-1.1.16.screen.csv,1.887406349182129
BIOGRID-ORCS-SCREEN_428-1.1.16.screen.csv,1.887385368347168
BIOGRID-ORCS-SCREEN_227-1.1.16.screen.csv,1.8873672485351562
BIOGRID-ORCS-SCREEN_536-1.1.16.screen.csv,1.8873567581176758
BIOGRID-ORCS-SCREEN_261-1.1.16.screen.csv,1.887350082397461
BIOGRID-ORCS-SCREEN_418-1.1.16.screen.csv,1.8873157501220703
BIOGRID-ORCS-SCREEN_308-1.1.16.screen.csv,1.887289047241211
BIOGRID-ORCS-SCREEN_267-1.1.16.screen.csv,1.8872241973876953
BIOGRID-ORCS-SCREEN_526-1.1.16.screen.csv,1.8872241973876953
BIOGRID-ORCS-SCREEN_229-1.1.16.screen.csv,1.8872137069702148
BIOGRID-ORCS-SCREEN_470-1.1.16.screen.csv,1.8871898651123047
BIOGRID-ORCS-SCREEN_244-1.1.16.screen.csv,1.8871870040893555
BIOGRID-ORCS-SCREEN_359-1.1.16.screen.csv,1.887181282043457
BIOGRID-ORCS-SCREEN_373-1.1.16.screen.csv,1.8871231079101562
BIOGRID-ORCS-SCREEN_243-1.1.16.screen.csv,1.8871040344238281
BIOGRID-ORCS-SCREEN_274-1.1.16.screen.csv,1.8871030807495117
BIOGRID-ORCS-SCREEN_441-1.1.16.screen.csv,1.887099266052246
BIOGRID-ORCS-SCREEN_321-1.1.16.screen.csv,1.887080192565918
BIOGRID-ORCS-SCREEN_246-1.1.16.screen.csv,1.887075424194336
BIOGRID-ORCS-SCREEN_430-1.1.16.screen.csv,1.887068748474121
BIOGRID-ORCS-SCREEN_425-1.1.16.screen.csv,1.887028694152832
BIOGRID-ORCS-SCREEN_378-1.1.16.screen.csv,1.8869762420654297
BIOGRID-ORCS-SCREEN_376-1.1.16.screen.csv,1.886958122253418
BIOGRID-ORCS-SCREEN_483-1.1.16.screen.csv,1.886932373046875
BIOGRID-ORCS-SCREEN_532-1.1.16.screen.csv,1.8869047164916992
BIOGRID-ORCS-SCREEN_242-1.1.16.screen.csv,1.8868980407714844
BIOGRID-ORCS-SCREEN_250-1.1.16.screen.csv,1.8868951797485352
BIOGRID-ORCS-SCREEN_447-1.1.16.screen.csv,1.8868770599365234
BIOGRID-ORCS-SCREEN_279-1.1.16.screen.csv,1.886845588684082
BIOGRID-ORCS-SCREEN_379-1.1.16.screen.csv,1.886845588684082
BIOGRID-ORCS-SCREEN_475-1.1.16.screen.csv,1.8867406845092773
BIOGRID-ORCS-SCREEN_444-1.1.16.screen.csv,1.8867120742797852
BIOGRID-ORCS-SCREEN_262-1.1.16.screen.csv,1.8866958618164062
BIOGRID-ORCS-SCREEN_282-1.1.16.screen.csv,1.886688232421875
BIOGRID-ORCS-SCREEN_386-1.1.16.screen.csv,1.886636734008789
BIOGRID-ORCS-SCREEN_226-1.1.16.screen.csv,1.8866357803344727
BIOGRID-ORCS-SCREEN_497-1.1.16.screen.csv,1.8866291046142578
BIOGRID-ORCS-SCREEN_307-1.1.16.screen.csv,1.8866167068481445
BIOGRID-ORCS-SCREEN_442-1.1.16.screen.csv,1.8865585327148438
BIOGRID-ORCS-SCREEN_327-1.1.16.screen.csv,1.886530876159668
BIOGRID-ORCS-SCREEN_478-1.1.16.screen.csv,1.8865299224853516
BIOGRID-ORCS-SCREEN_463-1.1.16.screen.csv,1.8865222930908203
BIOGRID-ORCS-SCREEN_422-1.1.16.screen.csv,1.886521339416504
BIOGRID-ORCS-SCREEN_401-1.1.16.screen.csv,1.8865108489990234
BIOGRID-ORCS-SCREEN_433-1.1.16.screen.csv,1.886479377746582
BIOGRID-ORCS-SCREEN_237-1.1.16.screen.csv,1.8864564895629883
BIOGRID-ORCS-SCREEN_394-1.1.16.screen.csv,1.8864479064941406
BIOGRID-ORCS-SCREEN_429-1.1.16.screen.csv,1.8864078521728516
BIOGRID-ORCS-SCREEN_232-1.1.16.screen.csv,1.8864002227783203
BIOGRID-ORCS-SCREEN_438-1.1.16.screen.csv,1.8863792419433594
BIOGRID-ORCS-SCREEN_350-1.1.16.screen.csv,1.886301040649414
BIOGRID-ORCS-SCREEN_484-1.1.16.screen.csv,1.8862953186035156
BIOGRID-ORCS-SCREEN_393-1.1.16.screen.csv,1.8862905502319336
BIOGRID-ORCS-SCREEN_333-1.1.16.screen.csv,1.8862800598144531
BIOGRID-ORCS-SCREEN_395-1.1.16.screen.csv,1.8862075805664062
BIOGRID-ORCS-SCREEN_531-1.1.16.screen.csv,1.8861942291259766
BIOGRID-ORCS-SCREEN_515-1.1.16.screen.csv,1.8861722946166992
BIOGRID-ORCS-SCREEN_524-1.1.16.screen.csv,1.8861417770385742
BIOGRID-ORCS-SCREEN_469-1.1.16.screen.csv,1.8861026763916016
BIOGRID-ORCS-SCREEN_288-1.1.16.screen.csv,1.8860607147216797
BIOGRID-ORCS-SCREEN_511-1.1.16.screen.csv,1.886021614074707
BIOGRID-ORCS-SCREEN_367-1.1.16.screen.csv,1.885965347290039
BIOGRID-ORCS-SCREEN_408-1.1.16.screen.csv,1.88592529296875
BIOGRID-ORCS-SCREEN_521-1.1.16.screen.csv,1.885915756225586
BIOGRID-ORCS-SCREEN_349-1.1.16.screen.csv,1.8858833312988281
BIOGRID-ORCS-SCREEN_529-1.1.16.screen.csv,1.885878562927246
BIOGRID-ORCS-SCREEN_311-1.1.16.screen.csv,1.885878562927246
BIOGRID-ORCS-SCREEN_256-1.1.16.screen.csv,1.8858718872070312
BIOGRID-ORCS-SCREEN_496-1.1.16.screen.csv,1.8858451843261719
BIOGRID-ORCS-SCREEN_328-1.1.16.screen.csv,1.885793685913086
BIOGRID-ORCS-SCREEN_347-1.1.16.screen.csv,1.885690689086914
BIOGRID-ORCS-SCREEN_453-1.1.16.screen.csv,1.885655403137207
BIOGRID-ORCS-SCREEN_491-1.1.16.screen.csv,1.8855648040771484
BIOGRID-ORCS-SCREEN_431-1.1.16.screen.csv,1.8855552673339844
BIOGRID-ORCS-SCREEN_326-1.1.16.screen.csv,1.8855533599853516
BIOGRID-ORCS-SCREEN_481-1.1.16.screen.csv,1.8854913711547852
BIOGRID-ORCS-SCREEN_324-1.1.16.screen.csv,1.8854389190673828
BIOGRID-ORCS-SCREEN_323-1.1.16.screen.csv,1.885361671447754
BIOGRID-ORCS-SCREEN_369-1.1.16.screen.csv,1.8853492736816406
BIOGRID-ORCS-SCREEN_440-1.1.16.screen.csv,1.8853397369384766
BIOGRID-ORCS-SCREEN_280-1.1.16.screen.csv,1.885115623474121
BIOGRID-ORCS-SCREEN_458-1.1.16.screen.csv,1.8850593566894531
BIOGRID-ORCS-SCREEN_525-1.1.16.screen.csv,1.8850555419921875
BIOGRID-ORCS-SCREEN_451-1.1.16.screen.csv,1.8849420547485352
BIOGRID-ORCS-SCREEN_402-1.1.16.screen.csv,1.8848896026611328
BIOGRID-ORCS-SCREEN_348-1.1.16.screen.csv,1.8848657608032227
BIOGRID-ORCS-SCREEN_318-1.1.16.screen.csv,1.8848285675048828
BIOGRID-ORCS-SCREEN_238-1.1.16.screen.csv,1.8848190307617188
BIOGRID-ORCS-SCREEN_411-1.1.16.screen.csv,1.8846569061279297
BIOGRID-ORCS-SCREEN_480-1.1.16.screen.csv,1.884450912475586
BIOGRID-ORCS-SCREEN_329-1.1.16.screen.csv,1.884232521057129
BIOGRID-ORCS-SCREEN_461-1.1.16.screen.csv,1.8832578659057617
BIOGRID-ORCS-SCREEN_150-1.1.16.screen.csv,1.8830060958862305
